# Table S3, related to Figure 1. Details of the 2717 cancer genomes analyzed in this study.
Sample_ID	Tumor_Type	SampleType	No_TD	TDP_score	TDP_status	TDP_group	TP53_status	BRCA1_status	BRCA2_status	CDK12_status	CCNE1_pathway_status	Study_Name	PUBMED_ID	WGS_source	CNV_explorayory_analysis	SNV_explorayory_analysis
PCSI_0645_Pa_P_526	PDAC	Primary solid tumor	11	-0.56	0	Non TDP	NA	NA	NA	NA	NA	Connor_2016	27768182	ICGC_release22	0	0
PCSI_0628_Pa_P_526	PDAC	Primary solid tumor	9	-0.57	0	Non TDP	NA	NA	NA	NA	NA	Connor_2016	27768182	ICGC_release22	0	0
PCSI_0085_Pa_P_526	PDAC	Primary solid tumor	16	-0.58	0	Non TDP	NA	NA	NA	NA	NA	Connor_2016	27768182	ICGC_release22	0	0
ASHPC_0003_Pa_P_2	PDAC	Primary solid tumor	5	-0.59	0	Non TDP	NA	NA	NA	NA	NA	Connor_2016	27768182	ICGC_release22	0	0
ASHPC_0007_Pa_P	PDAC	Primary solid tumor	9	-0.59	0	Non TDP	NA	NA	NA	NA	NA	Connor_2016	27768182	ICGC_release22	0	0
PCSI_0099_Pa_P_526	PDAC	Primary solid tumor	12	-0.59	0	Non TDP	NA	NA	NA	NA	NA	Connor_2016	27768182	ICGC_release22	0	0
PCSI_0274_Pa_P_526	PDAC	Primary solid tumor	19	-0.6	0	Non TDP	NA	NA	NA	NA	NA	Connor_2016	27768182	ICGC_release22	0	0
PCSI_0537_Pa_P_526	PDAC	Primary solid tumor	11	-0.6	0	Non TDP	NA	NA	NA	NA	NA	Connor_2016	27768182	ICGC_release22	0	0
PCSI_0002_Pa_X	PDAC	PDX	8	-0.61	0	Non TDP	NA	NA	NA	NA	NA	Connor_2016	27768182	ICGC_release22	0	0
PCSI_0101_Pa_P_526	PDAC	Primary solid tumor	28	-0.63	0	Non TDP	NA	NA	NA	NA	NA	Connor_2016	27768182	ICGC_release22	0	0
PCSI_0613_Pa_P_526	PDAC	Primary solid tumor	8	-0.63	0	Non TDP	NA	NA	NA	NA	NA	Connor_2016	27768182	ICGC_release22	0	0
PCSI_0625_Pa_P_526	PDAC	Primary solid tumor	8	-0.63	0	Non TDP	NA	NA	NA	NA	NA	Connor_2016	27768182	ICGC_release22	0	0
PCSI_0142_Pa_P_526	PDAC	Primary solid tumor	6	-0.64	0	Non TDP	NA	NA	NA	NA	NA	Connor_2016	27768182	ICGC_release22	0	0
PCSI_0077_Pa_P_526	PDAC	Primary solid tumor	15	-0.65	0	Non TDP	NA	NA	NA	NA	NA	Connor_2016	27768182	ICGC_release22	0	0
PCSI_0169_Pa_P_526	PDAC	Primary solid tumor	11	-0.65	0	Non TDP	NA	NA	NA	NA	NA	Connor_2016	27768182	ICGC_release22	0	0
PCSI_0230_Pa_P_526	PDAC	Primary solid tumor	16	-0.66	0	Non TDP	NA	NA	NA	NA	NA	Connor_2016	27768182	ICGC_release22	0	0
PCSI_0307_Pa_P_526	PDAC	Primary solid tumor	8	-0.66	0	Non TDP	NA	NA	NA	NA	NA	Connor_2016	27768182	ICGC_release22	0	0
PCSI_0549_Pa_P_5266	PDAC	Primary solid tumor	10	-0.66	0	Non TDP	NA	NA	NA	NA	NA	Connor_2016	27768182	ICGC_release22	0	0
ASHPC_0025_Pa_P	PDAC	Primary solid tumor	9	-0.67	0	Non TDP	NA	NA	NA	NA	NA	Connor_2016	27768182	ICGC_release22	0	0
PCSI_0340_Pa_P_526	PDAC	Primary solid tumor	26	-0.67	0	Non TDP	NA	NA	NA	NA	NA	Connor_2016	27768182	ICGC_release22	0	0
PCSI_0004_Pa_P_526	PDAC	Primary solid tumor	14	-0.68	0	Non TDP	NA	NA	NA	NA	NA	Connor_2016	27768182	ICGC_release22	0	0
PCSI_0105_Pa_P_526	PDAC	Primary solid tumor	9	-0.68	0	Non TDP	NA	NA	NA	NA	NA	Connor_2016	27768182	ICGC_release22	0	0
PCSI_0107_Pa_P_526	PDAC	Primary solid tumor	10	-0.68	0	Non TDP	NA	NA	NA	NA	NA	Connor_2016	27768182	ICGC_release22	0	0
PCSI_0357_Pa_P_526	PDAC	Primary solid tumor	10	-0.68	0	Non TDP	NA	NA	NA	NA	NA	Connor_2016	27768182	ICGC_release22	0	0
PCSI_0072_Pa_P_526	PDAC	Primary solid tumor	16	-0.69	0	Non TDP	NA	NA	NA	NA	NA	Connor_2016	27768182	ICGC_release22	0	0
PCSI_0639_Pa_P_526	PDAC	Primary solid tumor	13	-0.69	0	Non TDP	NA	NA	NA	NA	NA	Connor_2016	27768182	ICGC_release22	0	0
RAMP_0008_Pa_P	PDAC	Primary solid tumor	12	-0.69	0	Non TDP	NA	NA	NA	NA	NA	Connor_2016	27768182	ICGC_release22	0	0
PCSI_0649_Pa_P_526	PDAC	Primary solid tumor	12	-0.71	0	Non TDP	NA	NA	NA	NA	NA	Connor_2016	27768182	ICGC_release22	0	0
PCSI_0228_Pa_P_526	PDAC	Primary solid tumor	6	-0.72	0	Non TDP	NA	NA	NA	NA	NA	Connor_2016	27768182	ICGC_release22	0	0
PCSI_0610_Pa_P_526	PDAC	Primary solid tumor	8	-0.72	0	Non TDP	NA	NA	NA	NA	NA	Connor_2016	27768182	ICGC_release22	0	0
PCSI_0611_Pa_P_526	PDAC	Primary solid tumor	7	-0.72	0	Non TDP	NA	NA	NA	NA	NA	Connor_2016	27768182	ICGC_release22	0	0
PCSI_0216_Pa_P_526	PDAC	Primary solid tumor	9	-0.73	0	Non TDP	NA	NA	NA	NA	NA	Connor_2016	27768182	ICGC_release22	0	0
PCSI_0344_Pa_P_526	PDAC	Primary solid tumor	8	-0.73	0	Non TDP	NA	NA	NA	NA	NA	Connor_2016	27768182	ICGC_release22	0	0
PCSI_0108_Pa_P_526	PDAC	Primary solid tumor	4	-0.74	0	Non TDP	NA	NA	NA	NA	NA	Connor_2016	27768182	ICGC_release22	0	0
PCSI_0280_Pa_P_526	PDAC	Primary solid tumor	22	-0.75	0	Non TDP	NA	NA	NA	NA	NA	Connor_2016	27768182	ICGC_release22	0	0
PCSI_0297_Pa_P_526	PDAC	Primary solid tumor	33	-0.75	0	Non TDP	NA	NA	NA	NA	NA	Connor_2016	27768182	ICGC_release22	0	0
PCSI_0521_Pa_P_526	PDAC	Primary solid tumor	12	-0.75	0	Non TDP	NA	NA	NA	NA	NA	Connor_2016	27768182	ICGC_release22	0	0
ASHPC_0015_Pa_P	PDAC	Primary solid tumor	10	-0.76	0	Non TDP	NA	NA	NA	NA	NA	Connor_2016	27768182	ICGC_release22	0	0
PCSI_0530_Pa_P_526	PDAC	Primary solid tumor	19	-0.76	0	Non TDP	NA	NA	NA	NA	NA	Connor_2016	27768182	ICGC_release22	0	0
PCSI_0268_Pa_P_526	PDAC	Primary solid tumor	10	-0.77	0	Non TDP	NA	NA	NA	NA	NA	Connor_2016	27768182	ICGC_release22	0	0
PCSI_0467_Pa_P_526	PDAC	Primary solid tumor	12	-0.77	0	Non TDP	NA	NA	NA	NA	NA	Connor_2016	27768182	ICGC_release22	0	0
PCSI_0504_Pa_P_526	PDAC	Primary solid tumor	8	-0.77	0	Non TDP	NA	NA	NA	NA	NA	Connor_2016	27768182	ICGC_release22	0	0
PCSI_0527_Pa_P_526	PDAC	Primary solid tumor	8	-0.77	0	Non TDP	NA	NA	NA	NA	NA	Connor_2016	27768182	ICGC_release22	0	0
PCSI_0616_Pa_P_526	PDAC	Primary solid tumor	6	-0.77	0	Non TDP	NA	NA	NA	NA	NA	Connor_2016	27768182	ICGC_release22	0	0
PCSI_0104_Pa_P_526	PDAC	Primary solid tumor	5	-0.78	0	Non TDP	NA	NA	NA	NA	NA	Connor_2016	27768182	ICGC_release22	0	0
PCSI_0511_Pa_P_526	PDAC	Primary solid tumor	6	-0.78	0	Non TDP	NA	NA	NA	NA	NA	Connor_2016	27768182	ICGC_release22	0	0
ASHPC_0013_Pa_P	PDAC	Primary solid tumor	8	-0.79	0	Non TDP	NA	NA	NA	NA	NA	Connor_2016	27768182	ICGC_release22	0	0
PCSI_0235_Pa_P_526	PDAC	Primary solid tumor	5	-0.8	0	Non TDP	NA	NA	NA	NA	NA	Connor_2016	27768182	ICGC_release22	0	0
PCSI_0309_Pa_P_526	PDAC	Primary solid tumor	5	-0.8	0	Non TDP	NA	NA	NA	NA	NA	Connor_2016	27768182	ICGC_release22	0	0
PCSI_0518_Pa_P_526	PDAC	Primary solid tumor	12	-0.8	0	Non TDP	NA	NA	NA	NA	NA	Connor_2016	27768182	ICGC_release22	0	0
PCSI_0264_Pa_P_526	PDAC	Primary solid tumor	5	-0.81	0	Non TDP	NA	NA	NA	NA	NA	Connor_2016	27768182	ICGC_release22	0	0
PCSI_0529_Pa_P_526	PDAC	Primary solid tumor	9	-0.81	0	Non TDP	NA	NA	NA	NA	NA	Connor_2016	27768182	ICGC_release22	0	0
ASHPC_0010_Pa_P	PDAC	Primary solid tumor	6	-0.82	0	Non TDP	NA	NA	NA	NA	NA	Connor_2016	27768182	ICGC_release22	0	0
PCSI_0210_Pa_P_526	PDAC	Primary solid tumor	26	-0.82	0	Non TDP	NA	NA	NA	NA	NA	Connor_2016	27768182	ICGC_release22	0	0
PCSI_0287_Pa_P_526	PDAC	Primary solid tumor	15	-0.82	0	Non TDP	NA	NA	NA	NA	NA	Connor_2016	27768182	ICGC_release22	0	0
PCSI_0609_Pa_P_526	PDAC	Primary solid tumor	7	-0.82	0	Non TDP	NA	NA	NA	NA	NA	Connor_2016	27768182	ICGC_release22	0	0
PCSI_0653_Pa_P_526	PDAC	Primary solid tumor	8	-0.82	0	Non TDP	NA	NA	NA	NA	NA	Connor_2016	27768182	ICGC_release22	0	0
ASHPC_0008_Pa_P	PDAC	Primary solid tumor	5	-0.83	0	Non TDP	NA	NA	NA	NA	NA	Connor_2016	27768182	ICGC_release22	0	0
PCSI_0044_Pa_P_526	PDAC	Primary solid tumor	8	-0.83	0	Non TDP	NA	NA	NA	NA	NA	Connor_2016	27768182	ICGC_release22	0	0
PCSI_0474_Pa_P_526	PDAC	Primary solid tumor	9	-0.83	0	Non TDP	NA	NA	NA	NA	NA	Connor_2016	27768182	ICGC_release22	0	0
PCSI_0492_Pa_P_526	PDAC	Primary solid tumor	7	-0.83	0	Non TDP	NA	NA	NA	NA	NA	Connor_2016	27768182	ICGC_release22	0	0
PCSI_0531_Pa_P_526	PDAC	Primary solid tumor	5	-0.83	0	Non TDP	NA	NA	NA	NA	NA	Connor_2016	27768182	ICGC_release22	0	0
PCSI_0046_Pa_P_526	PDAC	Primary solid tumor	8	-0.85	0	Non TDP	NA	NA	NA	NA	NA	Connor_2016	27768182	ICGC_release22	0	0
PCSI_0102_Pa_P_526	PDAC	Primary solid tumor	4	-0.85	0	Non TDP	NA	NA	NA	NA	NA	Connor_2016	27768182	ICGC_release22	0	0
PCSI_0227_Pa_P_526	PDAC	Primary solid tumor	10	-0.85	0	Non TDP	NA	NA	NA	NA	NA	Connor_2016	27768182	ICGC_release22	0	0
PCSI_0326_Pa_P_526	PDAC	Primary solid tumor	6	-0.85	0	Non TDP	NA	NA	NA	NA	NA	Connor_2016	27768182	ICGC_release22	0	0
PCSI_0330_Pa_P_526	PDAC	Primary solid tumor	13	-0.85	0	Non TDP	NA	NA	NA	NA	NA	Connor_2016	27768182	ICGC_release22	0	0
PCSI_0345_Pa_P_526	PDAC	Primary solid tumor	7	-0.85	0	Non TDP	NA	NA	NA	NA	NA	Connor_2016	27768182	ICGC_release22	0	0
PCSI_0475_Pa_P_526	PDAC	Primary solid tumor	6	-0.85	0	Non TDP	NA	NA	NA	NA	NA	Connor_2016	27768182	ICGC_release22	0	0
ASHPC_0026_Pa_P	PDAC	Primary solid tumor	8	-0.86	0	Non TDP	NA	NA	NA	NA	NA	Connor_2016	27768182	ICGC_release22	0	0
PCSI_0173_Pa_P_526	PDAC	Primary solid tumor	15	-0.86	0	Non TDP	NA	NA	NA	NA	NA	Connor_2016	27768182	ICGC_release22	0	0
PCSI_0281_Pa_P_526	PDAC	Primary solid tumor	9	-0.86	0	Non TDP	NA	NA	NA	NA	NA	Connor_2016	27768182	ICGC_release22	0	0
PCSI_0588_Pa_P_526	PDAC	Primary solid tumor	5	-0.86	0	Non TDP	NA	NA	NA	NA	NA	Connor_2016	27768182	ICGC_release22	0	0
PCSI_0240_Pa_P_526	PDAC	Primary solid tumor	10	-0.88	0	Non TDP	NA	NA	NA	NA	NA	Connor_2016	27768182	ICGC_release22	0	0
PCSI_0132_Pa_P_526	PDAC	Primary solid tumor	5	-0.89	0	Non TDP	NA	NA	NA	NA	NA	Connor_2016	27768182	ICGC_release22	0	0
PCSI_0295_Pa_P_526	PDAC	Primary solid tumor	5	-0.89	0	Non TDP	NA	NA	NA	NA	NA	Connor_2016	27768182	ICGC_release22	0	0
ASHPC_0009_Pa_P	PDAC	Primary solid tumor	16	-0.9	0	Non TDP	NA	NA	NA	NA	NA	Connor_2016	27768182	ICGC_release22	0	0
PCSI_0081_Pa_P_526	PDAC	Primary solid tumor	29	-0.9	0	Non TDP	NA	NA	NA	NA	NA	Connor_2016	27768182	ICGC_release22	0	0
PCSI_0164_Pa_P_526	PDAC	Primary solid tumor	4	-0.9	0	Non TDP	NA	NA	NA	NA	NA	Connor_2016	27768182	ICGC_release22	0	0
