"signature"	"gene"	"rho"	"p.value"	"q.value"
"CX7"	"ALKBH5"	"0.0188583011861408"	"0.175010002614996"	0.347483628380499
"CX7"	"POLD4"	"-0.0180901246814706"	"0.193250184476066"	0.375535819478313
"CX7"	"POLH"	"-0.018159436384435"	"0.191549220643186"	0.375535819478313
"CX7"	"SUMO3"	"0.0181289649525845"	"0.192295652422709"	0.375535819478313
"CX7"	"DDB1"	"-0.01797747736575"	"0.196038258078553"	0.375625753241423
"CX7"	"POLR2C"	"0.01800725950695"	"0.195298286856658"	0.375625753241423
"CX7"	"USP45"	"0.017569731350748"	"0.206376464798557"	0.392688551075032
"CX7"	"OGG1"	"-0.0174896416615566"	"0.208452778057589"	0.393903870260547
"CX7"	"RAD23B"	"0.0166517120209262"	"0.231088372664275"	0.42782577101359
"CX7"	"RNF111"	"-0.0166989904603537"	"0.229766482110646"	0.42782577101359
"CX7"	"TERF2IP"	"0.0167194424826136"	"0.229196319213695"	0.42782577101359
"CX7"	"SPIDR"	"0.0165642350938494"	"0.233548425308358"	0.429478312312014
"CX7"	"PMS1"	"0.0164656578104049"	"0.236342821645264"	0.431719554205349
"CX7"	"MDC1"	"0.0163585344101293"	"0.239406184975742"	0.434419170088433
"CX7"	"ALKBH2"	"0.0162973968330762"	"0.241167005920408"	0.434735260672314
"CX7"	"UBA7"	"-0.0160997328986489"	"0.246922227120331"	0.442200589744907
"CX7"	"ZNF830"	"0.015928471095528"	"0.2519859188461"	0.448338582882022
"CX7"	"ABRAXAS1"	"0.0153654358031791"	"0.26914139060089"	0.466089530776952
"CX7"	"COPS8"	"-0.0152685044652969"	"0.272173864641133"	0.466089530776952
"CX7"	"EYA2"	"-0.0152146065297295"	"0.273870125748501"	0.466089530776952
"CX7"	"INO80"	"0.015427614193442"	"0.2672084054778"	0.466089530776952
"CX7"	"INO80C"	"0.0152609736054926"	"0.272410440763931"	0.466089530776952
"CX7"	"KAT5"	"-0.0152781611524609"	"0.271870713075177"	0.466089530776952
"CX7"	"NBN"	"0.0154078966908714"	"0.267820341834196"	0.466089530776952
"CX7"	"XRCC5"	"-0.0147389967938976"	"0.289151357736841"	0.489058469258608
"CX7"	"UBA52"	"0.0146843005045983"	"0.292067095637114"	0.490959412297971
"CX7"	"EYA3"	"0.0143593404336614"	"0.301754365631471"	0.504150586481848
"CX7"	"RTEL1"	"0.0141357633292913"	"0.309344731447389"	0.513699735858088
"CX7"	"RNF4"	"-0.01401126524188"	"0.313625605426373"	0.517671180041122
"CX7"	"RAD52"	"0.0138200130114255"	"0.320277386929479"	0.525485054004055
"CX7"	"MGMT"	"-0.0135524724556335"	"0.32973606841634"	0.537783825869507
"CX7"	"POLN"	"0.0132684321046574"	"0.339973990553098"	0.551200434387863
"CX7"	"TINF2"	"-0.0128529640403696"	"0.355311817045962"	0.572679046297609
"CX7"	"POLD2"	"0.0124717347926113"	"0.369763465494577"	0.589041799683221
"CX7"	"REV1"	"-0.0125204799582523"	"0.367895533224627"	0.589041799683221
"CX7"	"FTO"	"-0.0123127405147952"	"0.375897034987174"	0.595351373332287
"CX7"	"RAD9B"	"0.0117959098689008"	"0.396265096607031"	0.62400365787544
"CX7"	"ERCC2"	"0.0115885087762549"	"0.404622522998323"	0.633523264580231
"CX7"	"RAD50"	"-0.0114158892110977"	"0.411658108191144"	0.640876827524849
"CX7"	"XPA"	"0.0109813125183251"	"0.429688680971443"	0.66516778862246
"CX7"	"CCNH"	"-0.0106093044469483"	"0.445481353044786"	0.682830852897367
"CX7"	"GTF2H1"	"0.0105952845353729"	"0.44608292944755"	0.682830852897367
"CX7"	"XAB2"	"0.0105331388926198"	"0.448755081113516"	0.68310495680613
"CX7"	"COPS2"	"-0.01045925407639"	"0.45194378246944"	0.684157991141583
"CX7"	"ASCC1"	"0.0102515264992934"	"0.46097710930613"	0.686018927828806
"CX7"	"PALB2"	"-0.0103604637589797"	"0.456227288968808"	0.686018927828806
"CX7"	"TDG"	"0.0102624040097006"	"0.460501595954812"	0.686018927828806
"CX7"	"USP7"	"-0.0102010346749836"	"0.463187962220179"	0.686018927828806
"CX7"	"POLK"	"-0.010077537032942"	"0.468620291647195"	0.690333117802857
"CX7"	"GTF2H3"	"0.00951098579855222"	"0.493987578457752"	0.72032617008578
"CX7"	"MLH1"	"0.0095054636813307"	"0.494238394073455"	0.72032617008578
"CX7"	"KDM4B"	"-0.00942344144710382"	"0.497971863740042"	0.72192746383477
"CX7"	"APBB1"	"-0.00919148938078013"	"0.508610489319894"	0.731710372036187
"CX7"	"NEIL1"	"-0.00905378128998161"	"0.514982449751442"	0.731710372036187
"CX7"	"NEIL2"	"-0.00900740149139796"	"0.51713780743692"	0.731710372036187
"CX7"	"RFC1"	"0.00898732369550486"	"0.518072307208103"	0.731710372036187
"CX7"	"SUMO2"	"0.00907469733776839"	"0.51401196966955"	0.731710372036187
"CX7"	"BRCC3"	"0.00904860153482173"	"0.527075112070883"	0.733089242169654
"CX7"	"GPS1"	"0.00883578787726797"	"0.525153436800819"	0.733089242169654
"CX7"	"SMARCA5"	"-0.00885853794459538"	"0.524087196581437"	0.733089242169654
"CX7"	"XRCC1"	"0.00846699667976028"	"0.54259122150999"	0.750858559059279
"CX7"	"ERCC3"	"0.00829223490873006"	"0.55095417911921"	0.758600226525947
"CX7"	"ASCC2"	"-0.00743298221692223"	"0.592970409929045"	0.790601204655446
"CX7"	"COPS7B"	"0.00741526109627228"	"0.593852189354197"	0.790601204655446
"CX7"	"ERCC4"	"-0.00737889845669116"	"0.595663421377023"	0.790601204655446
"CX7"	"FAAP100"	"0.00753407549014013"	"0.587951653959764"	0.790601204655446
"CX7"	"ISG15"	"0.00774635436586121"	"0.577477526404076"	0.790601204655446
"CX7"	"NTHL1"	"-0.00734650606435844"	"0.597279012276195"	0.790601204655446
"CX7"	"POLR2K"	"0.00764578504154969"	"0.582428802843366"	0.790601204655446
"CX7"	"TERF2"	"0.00753205678639316"	"0.588051679734222"	0.790601204655446
"CX7"	"ALKBH3"	"-0.00705067083086703"	"0.612125211976252"	0.797470326013924
"CX7"	"MNAT1"	"0.00692368631286429"	"0.618547474535642"	0.797470326013924
"CX7"	"POLR2B"	"0.00689640010587673"	"0.619931311828342"	0.797470326013924
"CX7"	"PPP4R2"	"-0.00698085765203602"	"0.615652379462169"	0.797470326013924
"CX7"	"RAD23A"	"0.00692204004889066"	"0.618630927600259"	0.797470326013924
"CX7"	"RCHY1"	"-0.0069808110071831"	"0.615654739079773"	0.797470326013924
"CX7"	"POLI"	"-0.00648373303667785"	"0.641021879933606"	0.820747640662654
"CX7"	"ERCC1"	"0.00627198273820757"	"0.651958974117171"	0.829616734898875
"CX7"	"GTF2H5"	"0.00623254347405341"	"0.654004433350938"	0.829616734898875
"CX7"	"APEX1"	"0.00609932636448192"	"0.660932696704314"	0.834541746069042
"CX7"	"POLR2L"	"-0.00573731417728801"	"0.679905793753074"	0.847624209288582
"CX7"	"TP53BP1"	"0.00582232259758267"	"0.675431696064535"	0.847624209288582
"CX7"	"UBXN1"	"0.00572463316464914"	"0.680574182640467"	0.847624209288582
"CX7"	"MAPK8"	"-0.00571570072481078"	"0.686970053318161"	0.851718527643331
"CX7"	"WRN"	"-0.0052595329109746"	"0.705258141124768"	0.870453741748588
"CX7"	"SIRT6"	"0.00513342956298482"	"0.712005873272809"	0.874841297205155
"CX7"	"PPP4C"	"0.00502042718344309"	"0.718071810967545"	0.878355697344229
"CX7"	"BARD1"	"0.00458546473253041"	"0.741583647931146"	0.903084086813929
"CX7"	"EYA1"	"-0.00440816483406938"	"0.751238651415091"	0.905744348210918
"CX7"	"NHEJ1"	"-0.00436335448563221"	"0.753685078073319"	0.905744348210918
"CX7"	"TFPT"	"-0.00442026313861063"	"0.750578570107223"	0.905744348210918
"CX7"	"VCP"	"-0.00433014242398051"	"0.757107824694233"	0.905884471468209
"CX7"	"POLR2A"	"0.00406080932140125"	"0.770266162113117"	0.91762142790867
"CX7"	"UBB"	"0.00389969051808903"	"0.779139902237029"	0.924174602653446
"CX7"	"ATM"	"0.00368927129564589"	"0.790772206669484"	0.925946942852302
"CX7"	"COPS4"	"0.00371394941546116"	"0.789405492299945"	0.925946942852302
"CX7"	"ERCC8"	"-0.0037638019720094"	"0.786646555958693"	0.925946942852302
"CX7"	"ABL1"	"0.00357923011153486"	"0.79687424175014"	0.929121456338461
"CX7"	"LIG4"	"-0.00336343290490452"	"0.808876469720505"	0.935175708026838
"CX7"	"RIF1"	"0.00336313883120997"	"0.808892856942922"	0.935175708026838
"CX7"	"MUS81"	"-0.00321479242177393"	"0.817169978004634"	0.940775520896091
"CX7"	"CETN2"	"0.00288057511765055"	"0.840431077585169"	0.951562459745191
"CX7"	"ELL"	"-0.00282944027555523"	"0.839133738457558"	0.951562459745191
"CX7"	"HERC2"	"-0.0028460249365523"	"0.837832296590556"	0.951562459745191
"CX7"	"TDP2"	"-0.0029459668184239"	"0.832220790045128"	0.951562459745191
"CX7"	"POLR2E"	"0.00231370724164189"	"0.867853048645235"	0.967157268320134
"CX7"	"RAD17"	"0.00235062236400029"	"0.865764491286554"	0.967157268320134
"CX7"	"SPRTN"	"-0.00230539114094766"	"0.868323678856763"	0.967157268320134
"CX7"	"WDR48"	"-0.002388613481165"	"0.863616035325003"	0.967157268320134
"CX7"	"ACTB"	"-0.00204634251082596"	"0.88300646299533"	0.973770219037714
"CX7"	"CUL4B"	"0.00151453403810827"	"0.91569306212971"	0.973770219037714
"CX7"	"EYA4"	"-0.00210378015876919"	"0.879747265625434"	0.973770219037714
"CX7"	"INO80E"	"0.00148639901203967"	"0.91487491171504"	0.973770219037714
"CX7"	"PARG"	"-0.0019150044953203"	"0.891864591861705"	0.973770219037714
"CX7"	"PMS2"	"-0.00145077273446257"	"0.916907724495366"	0.973770219037714
"CX7"	"REV3L"	"-0.00192468331537861"	"0.889916273176962"	0.973770219037714
"CX7"	"SUMO1"	"-0.00154583552440607"	"0.911484747181295"	0.973770219037714
"CX7"	"UBE2B"	"-0.00152261260200973"	"0.912809157633932"	0.973770219037714
"CX7"	"UBE2L6"	"0.0016291078385757"	"0.906737747947624"	0.973770219037714
"CX7"	"XRCC4"	"0.00156956684950058"	"0.910131596307127"	0.973770219037714
"CX7"	"XRCC6"	"0.001492586079422"	"0.914521937918675"	0.973770219037714
"CX7"	"UBC"	"0.00138432325742725"	"0.920700730938043"	0.974023167092756
"CX7"	"DCLRE1C"	"-0.00105280551522047"	"0.939649363523059"	0.975054859318445
"CX7"	"GTF2H2"	"0.000990637484819351"	"0.943206848893822"	0.975054859318445
"CX7"	"HMGN1"	"0.00128189587555443"	"0.926550898024086"	0.975054859318445
"CX7"	"POLL"	"0.000931602417027672"	"0.946586104301848"	0.975054859318445
"CX7"	"RBX1"	"0.00116509101478117"	"0.933227068810242"	0.975054859318445
"CX7"	"TP53"	"0.00107197299199697"	"0.938552768844506"	0.975054859318445
"CX7"	"UBE2I"	"-0.000950791241756065"	"0.945487598978032"	0.975054859318445
"CX7"	"SMUG1"	"-0.000815145919877509"	"0.953255008018046"	0.978246712348107
"CX7"	"POLM"	"-0.000694801164515468"	"0.960150007690597"	0.981645903385163
"CX7"	"CDK7"	"0.000560344594278096"	"0.967857028193641"	0.985846935780883
"CX7"	"ERCC6"	"-0.00044572073093273"	"0.974931318870832"	0.98796012870876
"CX7"	"PIAS1"	"0.000398409242007884"	"0.977143047007569"	0.98796012870876
"CX7"	"COPS7A"	"0.000258283506581116"	"0.985180961122883"	0.988789682592198
"CX7"	"FANCF"	"0.000258382187155348"	"0.985175299967515"	0.988789682592198
"CX7"	"GTF2H4"	"3.62278267765895e-05"	"0.997921308125781"	0.997921308125781
"CX8"	"EME1"	"0.167970375585639"	"4.72746572510526e-34"	1.29532560867884e-31
"CX8"	"KPNA2"	"0.157959065008169"	"2.92163237280465e-30"	4.00263635074237e-28
"CX8"	"UBA7"	"-0.154611386389001"	"4.7796178862948e-29"	4.36538433614925e-27
"CX8"	"ACTL6A"	"0.153147905725892"	"1.59061346842005e-28"	1.08957022586773e-26
"CX8"	"BLM"	"0.152678785211618"	"2.33271800177154e-28"	1.2783294649708e-26
"CX8"	"POLR2K"	"0.15167593512925"	"5.26739055810165e-28"	2.40544168819975e-26
"CX8"	"UBE2V2"	"0.146952554265607"	"2.26668988374696e-26"	8.87247183066667e-25
"CX8"	"RAD1"	"0.136372175117204"	"6.65191053150644e-23"	2.27827935704096e-21
"CX8"	"RAD51AP1"	"0.133223252006537"	"6.36738259978099e-22"	1.93851425815555e-20
"CX8"	"FANCD2"	"0.128605337254822"	"1.58695798822989e-20"	4.3482648877499e-19
"CX8"	"MSH6"	"0.128026319731025"	"2.35591370631047e-20"	5.86836686844608e-19
"CX8"	"MDC1"	"0.12570786443179"	"1.12565077243652e-19"	2.57023593039672e-18
"CX8"	"DDB2"	"-0.123296305993148"	"5.55439689918644e-19"	1.17069596182853e-17
"CX8"	"MSH2"	"0.11997344870785"	"4.76094237122553e-18"	8.69665473143863e-17
"CX8"	"TOPBP1"	"0.120004585558131"	"4.66733107742413e-18"	8.69665473143863e-17
"CX8"	"EXO1"	"0.119431450306156"	"6.72134640515828e-18"	1.15103057188336e-16
"CX8"	"PRKDC"	"0.11791413191685"	"1.75024646235598e-17"	2.82098547462081e-16
"CX8"	"POLQ"	"0.115807124539767"	"6.47808224420436e-17"	9.86108074951108e-16
"CX8"	"RAD51"	"0.11300121164725"	"3.56785919351895e-16"	5.14522852117996e-15
"CX8"	"RFC4"	"0.112459331829449"	"4.93642375481151e-16"	6.76290054409177e-15
"CX8"	"CCNH"	"-0.111866314859289"	"7.02990156815319e-16"	9.14932337708687e-15
"CX8"	"FANCB"	"0.114996811265131"	"7.3461720545953e-16"	9.14932337708687e-15
"CX8"	"NEIL1"	"-0.111398999158173"	"9.27621974447623e-16"	1.10508009129847e-14
"CX8"	"FANCI"	"0.110902857646323"	"1.24357306252902e-15"	1.41974591305396e-14
"CX8"	"BRIP1"	"0.109688850044507"	"2.53382539232271e-15"	2.77707262998569e-14
"CX8"	"FAAP24"	"0.107966627012034"	"6.86242500749266e-15"	7.2319402002038e-14
"CX8"	"POLK"	"-0.107425492334946"	"9.35472511027451e-15"	9.49331363042673e-14
"CX8"	"UBE2T"	"0.105972201082997"	"2.13340417183907e-14"	2.0876883681568e-13
"CX8"	"RFC3"	"0.105381416335728"	"2.97331349458469e-14"	2.80926861212485e-13
"CX8"	"BRCA1"	"0.104826994786224"	"4.05329900995227e-14"	3.70201309575641e-13
"CX8"	"XPA"	"-0.104002236761057"	"6.40755216480021e-14"	5.6634493327589e-13
"CX8"	"POLR2D"	"0.102826628418558"	"1.22319298412457e-13"	1.04735899265666e-12
"CX8"	"BRCA2"	"0.102578094135961"	"1.40105557102516e-13"	1.1290859601791e-12
"CX8"	"CHEK2"	"0.102615612097146"	"1.37266296426053e-13"	1.1290859601791e-12
"CX8"	"SPRTN"	"0.102357484845333"	"1.58005784904542e-13"	1.2369595732527e-12
"CX8"	"SIRT6"	"-0.102239577294357"	"1.68475158554384e-13"	1.28228315121948e-12
"CX8"	"TERF1"	"0.0981850560772994"	"1.46352444412074e-12"	1.08379918294347e-11
"CX8"	"NEIL2"	"-0.0981133706328587"	"1.5193682489648e-12"	1.09554447425357e-11
"CX8"	"CDK2"	"0.0971308465446579"	"2.53156598726689e-12"	1.77858738592597e-11
"CX8"	"TIMELESS"	"0.0962940664065254"	"3.89491319345183e-12"	2.6680155375145e-11
"CX8"	"KDM4B"	"-0.0960184511557077"	"4.48517221887658e-12"	2.99740777554191e-11
"CX8"	"POLI"	"-0.095585582607953"	"5.59341596869752e-12"	3.64903803672172e-11
"CX8"	"MPG"	"-0.0922421630429155"	"2.97911106503577e-11"	1.89831728330186e-10
"CX8"	"XPC"	"-0.0916470904228147"	"3.98772973752318e-11"	2.44617769399308e-10
"CX8"	"XRCC2"	"0.0916318906278709"	"4.01744511787184e-11"	2.44617769399308e-10
"CX8"	"DNA2"	"0.0910638299369169"	"5.29755002680676e-11"	3.15549718988055e-10
"CX8"	"MSH3"	"-0.0893674937825153"	"1.19800536734605e-10"	6.98411639686846e-10
"CX8"	"CLSPN"	"0.0878611363777448"	"2.44184932368066e-10"	1.39388898893438e-09
"CX8"	"RAD51C"	"0.0875459779675293"	"2.82993159925413e-10"	1.58245154733802e-09
"CX8"	"ACTR5"	"0.0882021599848231"	"4.22234957209953e-10"	2.31384756551054e-09
"CX8"	"GEN1"	"0.0863507021056049"	"4.92822478291933e-10"	2.64771292258803e-09
"CX8"	"POLR2L"	"-0.0853168839507769"	"7.91541965367865e-10"	4.17081727905375e-09
"CX8"	"CCNA2"	"0.0831851175841724"	"2.06650857644489e-09"	1.06834594329415e-08
"CX8"	"PARP2"	"0.0830745390781298"	"2.17058932966569e-09"	1.10137310431185e-08
"CX8"	"TCEA1"	"0.0828274611787999"	"2.42193283626693e-09"	1.20656290388571e-08
"CX8"	"LIG3"	"0.0823074156723659"	"3.04698685046289e-09"	1.49084713754791e-08
"CX8"	"CHEK1"	"0.0820992592492906"	"3.338957574729e-09"	1.60504276399254e-08
"CX8"	"YY1"	"0.0818360235538835"	"3.74738183119482e-09"	1.77031486508169e-08
"CX8"	"POLR2E"	"-0.0811599134247114"	"5.03201073145595e-09"	2.33689989901514e-08
"CX8"	"INO80"	"-0.081008137077445"	"5.37450208575211e-09"	2.45435595249346e-08
"CX8"	"COPS5"	"0.0808316956210715"	"5.80119488152311e-09"	2.60578261891366e-08
"CX8"	"ATM"	"-0.080302177420052"	"7.28910324258117e-09"	3.22131336849555e-08
"CX8"	"RFC5"	"0.0797653419773714"	"9.17406788569216e-09"	3.98999142965024e-08
"CX8"	"RNF8"	"0.0787850983946939"	"1.39089712932527e-08"	5.95477833492381e-08
"CX8"	"RUVBL1"	"0.0776181678926014"	"2.26806944544767e-08"	9.56078504696403e-08
"CX8"	"RNF168"	"0.0768122229167604"	"3.16631743244042e-08"	1.3145014795283e-07
"CX8"	"POLN"	"-0.0762438188620808"	"3.99831538004247e-08"	1.6351319613905e-07
"CX8"	"TDP2"	"0.0740708493692594"	"9.60748441083723e-08"	3.87125107142559e-07
"CX8"	"DCLRE1C"	"0.0728447453548111"	"1.55889479878977e-07"	6.19039383867242e-07
"CX8"	"EYA4"	"0.0727365883736737"	"1.62629654311021e-07"	6.36578932588854e-07
"CX8"	"POLE2"	"0.0720365965963479"	"2.13573783477557e-07"	8.24214319335924e-07
"CX8"	"SUMO2"	"0.0715103364821667"	"2.61703380893414e-07"	9.95926755066603e-07
"CX8"	"RHNO1"	"0.0712792588632246"	"2.86003203954544e-07"	1.07349147785678e-06
"CX8"	"ISY1"	"0.0728299389395951"	"2.94448087504964e-07"	1.09025372941027e-06
"CX8"	"FANCE"	"0.0711414491212477"	"3.01517141668711e-07"	1.10154262422969e-06
"CX8"	"PARP1"	"0.0710298674995825"	"3.14670614509692e-07"	1.13447037336389e-06
"CX8"	"NEIL3"	"0.0696275208422844"	"5.3527045732756e-07"	1.90472864036041e-06
"CX8"	"RAD18"	"0.0686581341001075"	"7.68285543755699e-07"	2.69884921780848e-06
"CX8"	"RCHY1"	"-0.0685515613130682"	"7.99191866558851e-07"	2.77188065110285e-06
"CX8"	"COPS4"	"-0.0682558613505329"	"8.91343262220416e-07"	3.05285067310492e-06
"CX8"	"POLM"	"-0.0678042136146412"	"1.05211242485816e-06"	3.55899758532266e-06
"CX8"	"RAD17"	"-0.0675847416505113"	"1.13997622242903e-06"	3.80918884079944e-06
"CX8"	"USP1"	"0.067063360888471"	"1.37791431844548e-06"	4.54877738860315e-06
"CX8"	"XAB2"	"-0.0667227124920284"	"1.55843249555701e-06"	5.08345837836453e-06
"CX8"	"FEN1"	"0.0651754002745566"	"2.70604330016033e-06"	8.72301016757565e-06
"CX8"	"NSD2"	"0.0650617472109238"	"2.81663195016986e-06"	8.97392039937839e-06
"CX8"	"USP43"	"-0.0635910835194039"	"4.70188140527623e-06"	1.48082241959274e-05
"CX8"	"GPS1"	"0.0625896809633628"	"6.62361051627446e-06"	2.06235145620364e-05
"CX8"	"SPIDR"	"0.0625152075912248"	"6.79320976588523e-06"	2.09139266949725e-05
"CX8"	"DTL"	"0.0621941380663205"	"7.5731100073332e-06"	2.30559126889922e-05
"CX8"	"TDP1"	"0.0616623862592985"	"9.05628079482186e-06"	2.72683619536394e-05
"CX8"	"RPA3"	"0.0613896021911844"	"9.92104117265812e-06"	2.95474487098731e-05
"CX8"	"FANCM"	"0.0611208389349484"	"1.08498074892076e-05"	3.19660994843321e-05
"CX8"	"PPP4R2"	"0.0610515080753627"	"1.11025343819602e-05"	3.2362706602735e-05
"CX8"	"POLD4"	"-0.0607801115255151"	"1.21469377146232e-05"	3.50343256190185e-05
"CX8"	"MGMT"	"-0.0606716343926078"	"1.25900667986356e-05"	3.59341489877724e-05
"CX8"	"POLL"	"-0.0605954318807624"	"1.29105301966985e-05"	3.6468920349437e-05
"CX8"	"UBE2B"	"-0.0604862622492764"	"1.33832202282411e-05"	3.74183912503884e-05
"CX8"	"NFRKB"	"-0.0603265750736304"	"1.41044726852625e-05"	3.90366213713326e-05
"CX8"	"COPS2"	"-0.0600631116361112"	"1.53761035229391e-05"	4.21305236528531e-05
"CX8"	"USP7"	"0.0598897878836739"	"1.62714743821845e-05"	4.41424156506787e-05
"CX8"	"TDG"	"0.0596629714751563"	"1.75184229911714e-05"	4.70592931331467e-05
"CX8"	"GTF2H4"	"0.0595470421426945"	"1.81904007114162e-05"	4.83899980090101e-05
"CX8"	"MRE11"	"0.0585811453401859"	"2.48260456264424e-05"	6.54070817465886e-05
"CX8"	"RFC2"	"0.0582190980914598"	"2.78619583480416e-05"	7.27064436891752e-05
"CX8"	"RIF1"	"0.0567507098680184"	"4.41882586916715e-05"	0.000114222480014321
"CX8"	"ERCC3"	"0.0567141588640984"	"4.46923295982314e-05"	0.00011444577859734
"CX8"	"DCLRE1B"	"0.0567753647806707"	"4.74230192560237e-05"	0.000120313956260653
"CX8"	"PCLAF"	"0.0557423637925194"	"6.02759921029937e-05"	0.000151519466387342
"CX8"	"EME2"	"-0.0553300677276515"	"6.83350615821416e-05"	0.000170216426122789
"CX8"	"HMGN1"	"0.0551287781136371"	"7.26302453864772e-05"	0.000179285470593646
"CX8"	"ABRAXAS1"	"-0.0540418590976533"	"0.000100590972461778"	0.000246088629058278
"CX8"	"UBE2L6"	"-0.0527023044802881"	"0.000149063755459715"	0.000361446628282849
"CX8"	"ABL1"	"-0.0519079413391962"	"0.000187430918707761"	0.000450491857244969
"CX8"	"XRCC3"	"0.0517482963813044"	"0.000196186055804933"	0.000467434602526536
"CX8"	"TP53"	"-0.0516603906005093"	"0.000201169490615966"	0.000475176210592885
"CX8"	"HERC2"	"-0.0512742301112692"	"0.000224502763137822"	0.000525758607690284
"CX8"	"CHD1L"	"0.0531441504485967"	"0.000255576058192961"	0.000593456270719248
"CX8"	"PCNA"	"0.0506423705563342"	"0.000268234904251163"	0.000612469698040155
"CX8"	"PPP5C"	"0.0506670828289425"	"0.000266384155802786"	0.000612469698040155
"CX8"	"RAD50"	"-0.0498503195285796"	"0.00033434622094649"	0.000757114582969738
"CX8"	"UBA52"	"-0.049534442412961"	"0.000376422287109575"	0.000845407431705111
"CX8"	"POLD2"	"0.0491683808415596"	"0.000403181343900355"	0.000898143806737376
"CX8"	"BRCC3"	"0.0505126541224063"	"0.000411019285963441"	0.000908220035112765
"CX8"	"CDK7"	"-0.0488384619849395"	"0.000441040257833062"	0.000966760245170072
"CX8"	"PIAS4"	"-0.0487098548294583"	"0.000456677258925838"	0.000993091817029203
"CX8"	"INO80D"	"-0.0480598563007726"	"0.000543931748082347"	0.00117352203916979
"CX8"	"MAD2L2"	"0.0476642380841718"	"0.000604395054972328"	0.00129378316455014
"CX8"	"NBN"	"0.0468551955763906"	"0.0007479914853266"	0.00158875710836813
"CX8"	"ASCC1"	"0.0465019115960771"	"0.000820134323689213"	0.00172859080531419
"CX8"	"HUS1"	"0.046414390576639"	"0.000838977928671135"	0.00175480879737321
"CX8"	"AQR"	"-0.04610781161786"	"0.000908197817192003"	0.00188519849932279
"CX8"	"MUS81"	"-0.0456858106951893"	"0.00101215358574486"	0.00208518859018114
"CX8"	"FAAP20"	"-0.044807412516148"	"0.00126474798844289"	0.00258612648383098
"CX8"	"ALKBH2"	"-0.0443902914142359"	"0.00140403814711222"	0.00284967742450925
"CX8"	"RPA1"	"0.0442369611524646"	"0.00145869965940942"	0.00291739931881884
"CX8"	"UBXN1"	"-0.0442534827003894"	"0.00145271693912189"	0.00291739931881884
"CX8"	"LIG1"	"0.0440040081072839"	"0.00154550789594295"	0.00306861712672731
"CX8"	"FANCA"	"0.043808133873334"	"0.00162215330030648"	0.00319762593010054
"CX8"	"LIG4"	"-0.0429320800723941"	"0.00200963389512717"	0.00393314062332032
"CX8"	"UNG"	"0.0428971137790716"	"0.00202673199597093"	0.00393847210564564
"CX8"	"POLR2A"	"-0.0426808125845173"	"0.00213550058973542"	0.00412061381399651
"CX8"	"TERF2IP"	"-0.0423519031803193"	"0.00231118083561499"	0.00442841642628327
"CX8"	"UIMC1"	"-0.0416050578726695"	"0.00276026771167326"	0.0052521760624894
"CX8"	"PPP4C"	"0.0407426727113046"	"0.00337708990138302"	0.00638153539985481
"CX8"	"POLH"	"-0.0406085129034568"	"0.00348360580630388"	0.00653772596525523
"CX8"	"EYA1"	"0.0400509288250583"	"0.00395982980494006"	0.00738090725546651
"CX8"	"ERCC4"	"0.0399058943712269"	"0.00409302692113965"	0.00757763092156935
"CX8"	"CUL4B"	"0.0401734266226807"	"0.00496786799123127"	0.00913554248051925
"CX8"	"RNF111"	"-0.0389852089965775"	"0.00503767107432692"	0.00914120446599719
"CX8"	"UBE2I"	"0.0390043090582705"	"0.00501622289195945"	0.00914120446599719
"CX8"	"POLR2H"	"0.038546613290302"	"0.00555355292996293"	0.0100110098869069
"CX8"	"BAZ1B"	"0.0379460997876826"	"0.00633715355368328"	0.0113488893706485
"CX8"	"BARD1"	"0.0373811938680041"	"0.00716365983324001"	0.0127457324305699
"CX8"	"PNKP"	"-0.0370150244045404"	"0.00774982547362285"	0.0136118729472606
"CX8"	"UFD1"	"0.0372124952558177"	"0.00774516603342733"	0.0136118729472606
"CX8"	"BABAM2"	"0.0368708373061355"	"0.00799218937521901"	0.0139481521580255
"CX8"	"RMI1"	"0.0368205453904503"	"0.0085121651378414"	0.0147616028339781
"CX8"	"ZNF830"	"-0.0357835906729569"	"0.0100491115658358"	0.017317336912195
"CX8"	"DCLRE1A"	"0.0354765432531164"	"0.0107096375715491"	0.0183402543412778
"CX8"	"COPS8"	"0.0349664870654898"	"0.0118924695495515"	0.0202393581153858
"CX8"	"KAT5"	"-0.0345265708216251"	"0.0130041855279418"	0.0219947335472596
"CX8"	"PIAS3"	"-0.0363261540106456"	"0.0138983279099955"	0.0233628334192562
"CX8"	"SUMO3"	"0.03398957567112"	"0.0144850691424523"	0.0242006642989752
"CX8"	"DDB1"	"0.033862006282581"	"0.0148580034326829"	0.0246732905488189
"CX8"	"NHEJ1"	"-0.0327550932536645"	"0.0184652674828396"	0.0304788150017955
"CX8"	"POLE4"	"0.0322569494302246"	"0.0203245265507014"	0.0333468279933664
"CX8"	"COPS7B"	"-0.0318049034328804"	"0.0221509611048458"	0.0361271627543318
"CX8"	"FTO"	"-0.0314022523911084"	"0.0238963475030845"	0.0387431906263027
"CX8"	"MUTYH"	"0.0310034664723636"	"0.0257412858851866"	0.0414888960737713
"CX8"	"POLR2F"	"0.0308100062421982"	"0.0266798312810819"	0.042750139011792
"CX8"	"SUMO1"	"0.0307462673498994"	"0.0269954551520456"	0.0430043878584912
